"apache","Apache","https://httpd.apache.org/"
"nginx", "NGINX", "https://www.nginx.com/"
amazon-s3, "Amazon S3", "https://aws.amazon.com/s3/"
litespeed, "LiteSpeed", "https://www.litespeedtech.com/"
caddy, "Caddy", "https://caddyserver.com/"
express-js, "Express", "https://expressjs.com/"
netlify, "Netlify", "https://www.netlify.com/"
