"woocommerce", "WooCommerce", "https://woo.com/"
"shopify", "Shopify", "https://shopify.com/"
"magento", "Magento", "https://business.adobe.com/products/magento/magento-commerce.html"
"bigcommerce", "BigCommerce", "https://www.bigcommerce.de/"
"prestashop", "PrestaShop", "https://prestashop.com/"
"shopware", "Shopware", "https://shopware.com/"
